respondent_id,xyz_vaccine,seasonal_vaccine
36754,0.06084212,0.116986578
36755,0.524470677,0.535340377
36756,0.144313202,0.365986937
36757,0.055343784,0.748333123
36758,0.055210806,0.125481834
36759,0.082818423,0.276090271
36760,0.057246432,0.214033022
36761,0.066327573,0.110762321
36762,0.444833352,0.692556833
36763,0.411647224,0.545713317
36764,0.068100157,0.118312595
36765,0.360808608,0.827649204
36766,0.061435293,0.869340714
36767,0.040947441,0.887118959
36768,0.479331795,0.423315186
36769,0.62485145,0.749014173
36770,0.054851043,0.10501859
36771,0.047501172,0.080316394
36772,0.065819461,0.104556014
36773,0.045007767,0.172274498
36774,0.061382858,0.190879545
36775,0.061168841,0.13419913
36776,0.516566119,0.693383925
36777,0.082276248,0.658510306
36778,0.066148042,0.124748233
36779,0.063531992,0.230829007
36780,0.078589339,0.092012291
36781,0.319864902,0.729704557
36782,0.484601394,0.818766516
36783,0.219347186,0.662327377
36784,0.061292516,0.104248862
36785,0.094518987,0.386484645
36786,0.069899659,0.924646023
36787,0.040217845,0.64721209
36788,0.393149284,0.337482831
36789,0.581537809,0.884136988
36790,0.057782845,0.149724491
36791,0.554575758,0.335404042
36792,0.065182346,0.081334067
36793,0.093455466,0.118185118
36794,0.147872135,0.136928866
36795,0.290765721,0.40489099
36796,0.076400445,0.362166653
36797,0.028718728,0.130235577
36798,0.080996076,0.872466488
36799,0.087656562,0.21858171
36800,0.055880521,0.415536241
36801,0.061851716,0.857468699
36802,0.127098936,0.175057371
36803,0.463915161,0.89342683
36804,0.270260093,0.256264776
36805,0.060948078,0.193305787
36806,0.067492192,0.621724533
36807,0.100635847,0.1771156
36808,0.274738981,0.772147244
36809,0.084457291,0.350162526
36810,0.074239231,0.253495223
36811,0.585534246,0.819014756
36812,0.60898127,0.809284858
36813,0.061969351,0.183129035
36814,0.194069051,0.887188784
36815,0.414371991,0.531422839
36816,0.043257792,0.90036025
36817,0.468359499,0.573234222
36818,0.141534722,0.811673115
36819,0.067627377,0.216299703
36820,0.412346639,0.064450202
36821,0.052372981,0.127092322
36822,0.150462202,0.196285886
36823,0.057548105,0.152420603
36824,0.341135298,0.800723109
36825,0.6465147,0.357694675
36826,0.08254482,0.668756194
36827,0.700470513,0.906226794
36828,0.418870562,0.506841968
36829,0.553832166,0.827870932
36830,0.651343743,0.890563062
36831,0.063837914,0.458693612
36832,0.214017636,0.796079967
36833,0.138581489,0.725359187
36834,0.072557928,0.169493877
36835,0.046751403,0.129292555
36836,0.059486566,0.050328524
36837,0.040021884,0.056551541
36838,0.716231966,0.857309429
36839,0.079557657,0.183613434
36840,0.5,0.841088198
36841,0.160286011,0.076638976
36842,0.037761485,0.043018657
36843,0.058087975,0.062605493
36844,0.055457089,0.070011247
36845,0.082034984,0.128092932
36846,0.066953045,0.829376788
36847,0.31941016,0.654183762
36848,0.17768179,0.902114631
36849,0.048361504,0.090495371
36850,0.049381931,0.142022966
36851,0.059671809,0.12623411
36852,0.062251392,0.126407185
36853,0.105046993,0.887434044
36854,0.598293407,0.836620994
36855,0.054910724,0.321039885
36856,0.051859549,0.150509843
36857,0.055132142,0.402131409
36858,0.078819814,0.101539683
36859,0.46567537,0.68587922
36860,0.152570375,0.239539871
36861,0.060661559,0.124792968
36862,0.195637815,0.710253446
36863,0.082152356,0.145523794
36864,0.042413764,0.852939853
36865,0.076671947,0.114399445
36866,0.092439643,0.05998987
36867,0.427404064,0.590609911
36868,0.550245636,0.871469387
36869,0.518497849,0.857916127
36870,0.071588044,0.070070467
36871,0.579414584,0.90115217
36872,0.065233856,0.288682885
36873,0.081068161,0.165525392
36874,0.403587059,0.061222731
36875,0.072557164,0.280833929
36876,0.061197498,0.278000003
36877,0.045115688,0.048124474
36878,0.391356665,0.377119786
36879,0.140444718,0.178101524
36880,0.028630871,0.914696964
36881,0.078272328,0.235967186
36882,0.086705848,0.202751854
36883,0.732816472,0.870702176
36884,0.063691607,0.129603101
36885,0.131549473,0.167872102
36886,0.119746485,0.109608739
36887,0.067047647,0.227405699
36888,0.539886029,0.812336852
36889,0.081323201,0.437155011
36890,0.074834112,0.576274432
36891,0.055512271,0.857617886
36892,0.074268883,0.856077743
36893,0.043618482,0.882248542
36894,0.099755094,0.140524106
36895,0.660303305,0.895093329
36896,0.385932327,0.803017771
36897,0.063769719,0.321956554
36898,0.07555816,0.215181909
36899,0.475871592,0.620377227
36900,0.030426889,0.100282043
36901,0.317876902,0.160585935
36902,0.424491156,0.692872525
36903,0.060216541,0.542567899
36904,0.043270116,0.401537845
36905,0.054134273,0.117698895
36906,0.033760362,0.093198513
36907,0.618025644,0.842910425
36908,0.062436296,0.14339643
36909,0.192625364,0.489269138
36910,0.040948562,0.079690263
36911,0.100097595,0.918009824
36912,0.068427738,0.415846028
36913,0.05635449,0.082149516
36914,0.052844935,0.220248816
36915,0.586104892,0.730472043
36916,0.066446495,0.058340703
36917,0.145903113,0.353556332
36918,0.138904311,0.597795188
36919,0.060546457,0.303466236
36920,0.133715762,0.275537747
36921,0.08257462,0.125470749
36922,0.399955884,0.871170805
36923,0.062231784,0.353554814
36924,0.534059654,0.768913924
36925,0.0442873,0.149283801
36926,0.09826862,0.201720898
36927,0.417659061,0.068867767
36928,0.052785195,0.089195921
36929,0.062978787,0.153029072
36930,0.166863788,0.226711388
36931,0.145909639,0.284698237
36932,0.039124496,0.132549209
36933,0.110186857,0.943162543
36934,0.041978885,0.085535693
36935,0.077749666,0.464149345
36936,0.055344124,0.125161885
36937,0.288343201,0.133266184
36938,0.312231926,0.810173365
36939,0.396936624,0.669239822
36940,0.529932889,0.860879779
36941,0.044440154,0.183407052
36942,0.068599718,0.085698805
36943,0.066366795,0.15384723
36944,0.549062503,0.465755686
36945,0.061410674,0.109041656
36946,0.364643843,0.104987542
36947,0.044345681,0.128182793
36948,0.083098206,0.597313773
36949,0.058929554,0.055500464
36950,0.127463258,0.102200905
36951,0.055743762,0.147066664
36952,0.034832789,0.064875046
36953,0.363587852,0.310162956
36954,0.21196691,0.842776322
36955,0.301570958,0.307451341
36956,0.212060067,0.361496167
36957,0.214778432,0.345364459
36958,0.075128563,0.150390181
36959,0.639724812,0.91516153
36960,0.124926399,0.846901038
36961,0.187723261,0.758428882
36962,0.056371654,0.639434516
36963,0.209507995,0.448307498
36964,0.640877839,0.828652429
36965,0.065859888,0.063008437
36966,0.021228775,0.260977178
36967,0.026863937,0.106812346
36968,0.512331148,0.90422261
36969,0.060600128,0.667405611
36970,0.040964341,0.149581591
36971,0.822107362,0.861684876
36972,0.471456533,0.732829125
36973,0.094670159,0.771426679
36974,0.601020681,0.876482883
36975,0.067742449,0.474516517
36976,0.138078521,0.207073863
36977,0.069076477,0.190703538
36978,0.382357989,0.860393337
36979,0.045991177,0.164407919
36980,0.070552906,0.12850267
36981,0.362727145,0.357665099
36982,0.068388693,0.114094503
36983,0.294490361,0.83444229
36984,0.083847003,0.515486397
36985,0.510598468,0.831068206
36986,0.078173588,0.289305972
36987,0.333623361,0.315469887
36988,0.743630257,0.779379579
36989,0.777749622,0.773440504
36990,0.189053326,0.54884265
36991,0.121707817,0.583747411
36992,0.06101612,0.097487186
36993,0.656014792,0.925401009
36994,0.043983994,0.810641246
36995,0.068174059,0.112658988
36996,0.06990379,0.076909078
36997,0.636621209,0.887929092
36998,0.066454395,0.081271958
36999,0.173413627,0.55255253
37000,0.60423327,0.852165978
37001,0.056039449,0.939843702
37002,0.12123571,0.135542369
37003,0.051877349,0.192317457
37004,0.455663102,0.145493022
37005,0.135604304,0.341986618
37006,0.478682815,0.767106905
37007,0.015127248,0.029053343
37008,0.368759579,0.284109748
37009,0.132961733,0.870618037
37010,0.359257771,0.562755887
37011,0.038334924,0.599278237
37012,0.5,0.847844661
37013,0.055845475,0.069587262
37014,0.032916579,0.104181675
37015,0.030492096,0.053644248
37016,0.0397662,0.116819712
37017,0.205869303,0.667030574
37018,0.0603362,0.913149381
37019,0.068542345,0.486218551
37020,0.080146256,0.128594416
37021,0.13734445,0.6590762
37022,0.074207028,0.155909834
37023,0.168574471,0.492499863
37024,0.328919425,0.523918902
37025,0.075407761,0.154895068
37026,0.043270433,0.064259581
37027,0.170393074,0.122366095
37028,0.350861283,0.927481744
37029,0.045066065,0.331361038
37030,0.039167204,0.069866726
37031,0.048088169,0.112731765
37032,0.604750869,0.742623153
37033,0.458919225,0.354447252
37034,0.064094464,0.069151053
37035,0.038042971,0.085600736
37036,0.140968315,0.075202862
37037,0.595704668,0.739803474
37038,0.106091367,0.130664856
37039,0.061555817,0.798501119
37040,0.056037837,0.11985326
37041,0.061305573,0.148033273
37042,0.055392487,0.164416457
37043,0.204567221,0.42603229
37044,0.09312962,0.809682992
37045,0.065366867,0.080319907
37046,0.587012994,0.879093098
37047,0.069975284,0.110383072
37048,0.7788196,0.909653821
37049,0.110611235,0.880479451
37050,0.093783982,0.857517063
37051,0.113690563,0.101021503
37052,0.105748397,0.349890915
37053,0.062180361,0.190118168
37054,0.053247607,0.722373577
37055,0.102310094,0.583335696
37056,0.015123838,0.207553939
37057,0.327522093,0.194712245
37058,0.060055316,0.149199221
37059,0.067233012,0.102778114
37060,0.100999485,0.295336032
37061,0.159198329,0.604511937
37062,0.088011537,0.443648345
37063,0.341540014,0.073632631
37064,0.061546726,0.382311897
37065,0.180896291,0.759221522
37066,0.052571999,0.648424319
37067,0.5,0.872907322
37068,0.068451974,0.184932014
37069,0.102568008,0.18284053
37070,0.103367052,0.800696781
37071,0.602744727,0.796991025
37072,0.059175653,0.253585714
37073,0.059398488,0.516257893
37074,0.044681203,0.885750081
37075,0.070074308,0.125301095
37076,0.303060108,0.747895239
37077,0.079508347,0.374195782
37078,0.072125407,0.940298961
37079,0.071730174,0.112655407
37080,0.580775077,0.831716501
37081,0.101951126,0.330211051
37082,0.390273968,0.801326476
37083,0.758976555,0.908890528
37084,0.251215236,0.5
37085,0.143148353,0.514580866
37086,0.143447649,0.374635641
37087,0.625249579,0.168040088
37088,0.051785077,0.065111065
37089,0.094924385,0.116970436
37090,0.144334324,0.693619129
37091,0.691219901,0.841318362
37092,0.07609235,0.188199042
37093,0.025396312,0.127815811
37094,0.046304544,0.081011567
37095,0.060325133,0.14355444
37096,0.069858312,0.925262682
37097,0.099867023,0.322938518
37098,0.591513869,0.850422399
37099,0.045443405,0.546716055
37100,0.083313685,0.143027645
37101,0.052725587,0.89249329
37102,0.047383915,0.209106187
37103,0.133906734,0.848994408
37104,0.070521471,0.832775223
37105,0.521402868,0.625688431
37106,0.098611772,0.27418329
37107,0.392214669,0.521152053
37108,0.05865317,0.106445164
37109,0.109722357,0.310402439
37110,0.031485907,0.068346865
37111,0.443919878,0.440040936
37112,0.172331068,0.645404806
37113,0.57201069,0.710748466
37114,0.529181936,0.877154618
37115,0.057244739,0.338691721
37116,0.246107161,0.453096961
37117,0.067355686,0.108438189
37118,0.256095396,0.391254995
37119,0.039397848,0.103585039
37120,0.070904908,0.080868578
37121,0.034700735,0.052864103
37122,0.050122298,0.061954779
37123,0.046127946,0.077371246
37124,0.050825954,0.141628146
37125,0.223205061,0.702734458
37126,0.030999588,0.149164269
37127,0.057269148,0.153246775
37128,0.058228451,0.788478384
37129,0.642488572,0.859448274
37130,0.774787928,0.9574149
37131,0.061956438,0.190325816
37132,0.520666755,0.87807337
37133,0.059603201,0.864038404
37134,0.5,0.889605784
37135,0.859604476,0.929665822
37136,0.092409959,0.383197823
37137,0.478178306,0.856454052
37138,0.5154497,0.822868687
37139,0.123983572,0.810872199
37140,0.285414532,0.506904583
37141,0.076307308,0.231835152
37142,0.489343826,0.108463633
37143,0.059744484,0.110125572
37144,0.609524618,0.772547895
37145,0.64855445,0.771561972
37146,0.082359794,0.733886517
37147,0.5,0.794941992
37148,0.154990133,0.583221575
37149,0.083811243,0.75143089
37150,0.5,0.726805986
37151,0.054461944,0.878756477
37152,0.225788271,0.4017377
37153,0.154088242,0.444676036
37154,0.11213563,0.208948856
37155,0.576837697,0.813051548
37156,0.385747358,0.803275404
37157,0.050799167,0.130225725
37158,0.1729542,0.536078312
37159,0.758618534,0.769144749
37160,0.097786874,0.117425221
37161,0.052847766,0.877794924
37162,0.349041709,0.768933148
37163,0.080657252,0.154947165
37164,0.239831911,0.443408358
37165,0.066630243,0.823401628
37166,0.059698177,0.226734688
37167,0.207870329,0.596057449
37168,0.074747681,0.477532579
37169,0.160511522,0.543944038
37170,0.419059624,0.095103931
37171,0.052231257,0.762950079
37172,0.436214325,0.78764063
37173,0.186660902,0.586376651
37174,0.066376721,0.300513474
37175,0.184320754,0.145080362
37176,0.647258878,0.827998208
37177,0.168620588,0.968324054
37178,0.249324362,0.282100021
37179,0.516441379,0.740718583
37180,0.06532108,0.951049047
37181,0.599620533,0.887811272
37182,0.056403754,0.143550798
37183,0.048016292,0.89754865
37184,0.399168891,0.670772282
37185,0.400816909,0.744569015
37186,0.185039757,0.72297566
37187,0.054714489,0.065404301
37188,0.089394899,0.751171945
37189,0.041975376,0.864837347
37190,0.077564231,0.135999201
37191,0.419401332,0.205985028
37192,0.034008902,0.159022287
37193,0.07311957,0.131199918
37194,0.171095434,0.812973743
37195,0.256248989,0.233107713
37196,0.059851552,0.095896664
37197,0.566638666,0.87100974
37198,0.077108351,0.194517139
37199,0.208444644,0.616363678
37200,0.060054109,0.129859246
37201,0.067560477,0.734834985
37202,0.060210982,0.905883959
37203,0.071579172,0.737863469
37204,0.072340597,0.115010808
37205,0.122187513,0.112366892
37206,0.042563353,0.090021766
37207,0.057758612,0.059623895
37208,0.078147762,0.277161591
37209,0.115579308,0.447527622
37210,0.917021973,0.790975071
37211,0.592173124,0.689128694
37212,0.064681341,0.209129399
37213,0.565442623,0.802622255
37214,0.057500186,0.184013522
37215,0.536089103,0.842714196
37216,0.748611502,0.870769367
37217,0.072284678,0.161042067
37218,0.061581414,0.408618081
37219,0.056500701,0.104827759
37220,0.059921363,0.187667006
37221,0.114097824,0.560618482
37222,0.057391368,0.440857869
37223,0.718043378,0.57960915
37224,0.09614199,0.737572402
37225,0.069500392,0.182143035
37226,0.592038501,0.881075151
37227,0.060733807,0.841004897
37228,0.12976585,0.085946668
37229,0.358129874,0.636832645
37230,0.649796199,0.879425467
37231,0.611794013,0.81735861
37232,0.060412841,0.045789071
37233,0.057477096,0.081211575
37234,0.452092308,0.121955234
37235,0.444642491,0.902940562
37236,0.134682175,0.779261844
37237,0.095376731,0.115290804
37238,0.413022589,0.596311585
37239,0.075109165,0.74410656
37240,0.145520469,0.8054254
37241,0.059317491,0.135592524
37242,0.137839872,0.914190102
37243,0.071921282,0.854010252
37244,0.123665338,0.683063238
37245,0.629500222,0.759648853
37246,0.056810592,0.160662866
37247,0.056788154,0.72780361
37248,0.061287153,0.209749437
37249,0.557094505,0.636730101
37250,0.11742798,0.415753492
37251,0.078295222,0.103715228
37252,0.049297269,0.089227116
37253,0.098528972,0.855872038
37254,0.467282367,0.720872035
37255,0.514574986,0.830864079
37256,0.132557175,0.259683764
37257,0.231156065,0.674548307
37258,0.156046883,0.380458935
37259,0.047263884,0.078568777
37260,0.058896203,0.10225487
37261,0.0845972,0.483909997
37262,0.104215307,0.665796378
37263,0.036962114,0.397920978
37264,0.045824221,0.11225454
37265,0.042374959,0.352696198
37266,0.61775428,0.771713043
37267,0.17318873,0.81565488
37268,0.074312077,0.895994442
37269,0.042013354,0.692684341
37270,0.077730469,0.399295562
37271,0.084587756,0.810252836
37272,0.034145743,0.151585806
37273,0.049043152,0.186725425
37274,0.100447096,0.059535074
37275,0.037850471,0.217127929
37276,0.069043293,0.267645106
37277,0.050351154,0.172132284
37278,0.515099549,0.864815521
37279,0.420791977,0.858537417
37280,0.107113392,0.791581944
37281,0.067805083,0.645314397
37282,0.110277781,0.840895383
37283,0.061620646,0.134896993
37284,0.061228556,0.147994151
37285,0.061803927,0.144666601
37286,0.08125548,0.962994015
37287,0.16893014,0.524165613
37288,0.199559413,0.853811334
37289,0.105457007,0.650320657
37290,0.879209867,0.937267551
37291,0.133725896,0.866360553
37292,0.147917902,0.509845191
37293,0.744257258,0.934194064
37294,0.060146033,0.114098442
37295,0.068543974,0.829254119
37296,0.099425147,0.51735542
37297,0.049861277,0.337432108
37298,0.088819154,0.920435407
37299,0.077603803,0.159395836
37300,0.061579406,0.212662199
37301,0.063105449,0.362608927
37302,0.052069021,0.919252376
37303,0.132426335,0.190106169
37304,0.051880196,0.081716749
37305,0.042525565,0.633675074
37306,0.035692062,0.166124243
37307,0.073296597,0.467865319
37308,0.585085163,0.559427458
37309,0.635750535,0.896000775
37310,0.5274118,0.732699357
37311,0.0445222,0.173697439
37312,0.046858296,0.080195275
37313,0.167576554,0.728769752
37314,0.307111322,0.292717448
37315,0.228858762,0.869373932
37316,0.22045155,0.711834899
37317,0.111056193,0.54666659
37318,0.045513818,0.087537366
37319,0.301912838,0.832038624
37320,0.066467258,0.166089327
37321,0.046289055,0.118806905
37322,0.063854107,0.205674001
37323,0.30200191,0.277517936
37324,0.382163974,0.283450301
37325,0.074714472,0.879577269
37326,0.033558471,0.846861841
37327,0.047323673,0.059519922
37328,0.113543053,0.30477833
37329,0.628771413,0.887261664
37330,0.043283245,0.34257275
37331,0.08733051,0.218096768
37332,0.0661651,0.226876979
37333,0.058596826,0.22525628
37334,0.362094729,0.225076927
37335,0.078118051,0.192982921
37336,0.072927736,0.125351632
37337,0.036520754,0.08281576
37338,0.061927865,0.88381285
37339,0.058388131,0.096034487
37340,0.430709283,0.757107689
37341,0.676914168,0.146453025
37342,0.085755981,0.37766276
37343,0.200574286,0.861048761
37344,0.106547106,0.5
37345,0.651141624,0.828785574
37346,0.061162622,0.099473316
37347,0.107284104,0.086187046
37348,0.042555236,0.761792072
37349,0.285889564,0.8163784
37350,0.060445775,0.114611724
37351,0.073345228,0.204148462
37352,0.051906347,0.144867143
37353,0.19465893,0.701574065
37354,0.077268602,0.768229801
37355,0.217577216,0.276880388
37356,0.107092113,0.11929737
37357,0.062843028,0.263322632
37358,0.200679119,0.692928997
37359,0.117317336,0.217444216
37360,0.028449143,0.119234329
37361,0.054781078,0.078159424
37362,0.064532392,0.295754309
37363,0.5,0.89779099
37364,0.058952461,0.078997229
37365,0.093900367,0.190542727
37366,0.460860887,0.56463714
37367,0.095223381,0.523445865
37368,0.546617297,0.755015654
37369,0.027543831,0.270190415
37370,0.056217727,0.123317555
37371,0.062523479,0.161747835
37372,0.604994774,0.817006826
37373,0.637840623,0.274758908
37374,0.061151446,0.085846232
37375,0.065263619,0.210791196
37376,0.49199582,0.769046323
37377,0.056651911,0.125160217
37378,0.037298783,0.159133778
37379,0.061038093,0.124985701
37380,0.887815532,0.932362917
37381,0.156820599,0.768342485
37382,0.074037258,0.955750827
37383,0.347620428,0.647130793
37384,0.046238609,0.073957772
37385,0.357207139,0.813553093
37386,0.07512451,0.155440252
37387,0.054879653,0.824422267
37388,0.358900978,0.646439111
37389,0.456128325,0.476420634
37390,0.051104777,0.119863661
37391,0.034645697,0.928149012
37392,0.426658702,0.631386494
37393,0.083557656,0.577330691
37394,0.060660999,0.080952585
37395,0.290410478,0.456229019
37396,0.05533709,0.380402058
37397,0.070412883,0.212936318
37398,0.075948022,0.806152957
37399,0.057425083,0.093369931
37400,0.431322721,0.425247978
37401,0.738799831,0.822442013
37402,0.156076304,0.105418585
37403,0.626610274,0.245233905
37404,0.069604421,0.13460884
37405,0.228580505,0.893437603
37406,0.128708772,0.703588115
37407,0.061849656,0.884993486
37408,0.05590971,0.813489628
37409,0.178786772,0.661222275
37410,0.214750689,0.589178655
37411,0.066510834,0.850698394
37412,0.067819756,0.166964967
37413,0.074522349,0.102508337
37414,0.043130072,0.13847096
37415,0.530866083,0.876527352
37416,0.059393245,0.223672327
37417,0.237904661,0.216825724
37418,0.432159329,0.480343065
37419,0.055437048,0.08893652
37420,0.085452439,0.675010434
37421,0.061806623,0.147331979
37422,0.071154015,0.113360217
37423,0.08424732,0.198319525
37424,0.184526912,0.467723714
37425,0.120211398,0.454414138
37426,0.080777224,0.507246723
37427,0.085536554,0.116054589
37428,0.154598296,0.279015687
37429,0.052713153,0.100945388
37430,0.735463376,0.844481835
37431,0.087144898,0.459159814
37432,0.047825194,0.152148049
37433,0.427699147,0.654058724
37434,0.611120726,0.760506877
37435,0.062199348,0.642598822
37436,0.179611476,0.876023762
37437,0.195868823,0.196897025
37438,0.070521951,0.086672006
37439,0.060883648,0.332556118
37440,0.418212674,0.710918477
37441,0.047745055,0.453061638
37442,0.047229704,0.337743252
37443,0.040774153,0.089169989
37444,0.548472401,0.847296423
37445,0.050955647,0.476771053
37446,0.591175097,0.903568346
37447,0.053969039,0.104522412
37448,0.460140076,0.775148889
37449,0.064012921,0.12233117
37450,0.071387811,0.142106985
37451,0.257039239,0.905055421
37452,0.067179605,0.430520518
37453,0.699119883,0.952179409
37454,0.347176639,0.786447191
37455,0.523955208,0.314091179
37456,0.071209164,0.86033885
37457,0.541145632,0.775824152
37458,0.063530376,0.211902568
37459,0.529709436,0.537686179
37460,0.081876001,0.276952923
37461,0.575545536,0.802639502
37462,0.033015563,0.146923992
37463,0.101709022,0.400926856
37464,0.048711549,0.764278979
37465,0.21117105,0.857074286
37466,0.541735468,0.855884319
37467,0.048808926,0.131016686
37468,0.038281505,0.619400337
37469,0.062925927,0.140295122
37470,0.069932327,0.07367428
37471,0.107468166,0.826005623
37472,0.044771743,0.712570436
37473,0.149645765,0.141461347
37474,0.088670207,0.270309945
37475,0.073520458,0.491706937
37476,0.541080241,0.862066615
37477,0.096042865,0.607450034
37478,0.11008061,0.90533469
37479,0.054861673,0.101695533
37480,0.043387217,0.098830857
37481,0.699673514,0.90897637
37482,0.040875874,0.038844917
37483,0.304909525,0.556049419
37484,0.56856318,0.837383853
37485,0.045189759,0.897913826
37486,0.08666791,0.132406025
37487,0.20196438,0.712226657
37488,0.063508618,0.084318638
37489,0.073969625,0.505951219
37490,0.122898001,0.655918141
37491,0.083740326,0.446079224
37492,0.131553495,0.818947423
37493,0.043569797,0.079407787
37494,0.06040822,0.285803036
37495,0.048053096,0.359157717
37496,0.679475192,0.911418212
37497,0.072608203,0.133702347
37498,0.600520642,0.902662325
37499,0.054803608,0.120973762
37500,0.334803157,0.405893114
37501,0.062347109,0.22392329
37502,0.542814196,0.865095315
37503,0.057358942,0.09750271
37504,0.270398454,0.858393622
37505,0.399479581,0.861285024
37506,0.059671142,0.132129307
37507,0.061601737,0.135530639
37508,0.639175722,0.861456956
37509,0.066409583,0.260273299
37510,0.522284374,0.925107464
37511,0.059473219,0.170066812
37512,0.11615628,0.45309522
37513,0.115431433,0.266450521
37514,0.071157287,0.204351063
37515,0.040516121,0.157932667
37516,0.103668876,0.150316245
37517,0.047727944,0.874952384
37518,0.033782426,0.058167056
37519,0.058837846,0.40912525
37520,0.607427586,0.921298336
37521,0.043723479,0.122157556
37522,0.271874285,0.300667052
37523,0.183953434,0.598201611
37524,0.462261121,0.846134678
37525,0.299600473,0.398561373
37526,0.393044893,0.743962794
37527,0.039557879,0.166289607
37528,0.110038062,0.469620392
37529,0.481262509,0.893161343
37530,0.043970693,0.921247789
37531,0.068242415,0.159479713
37532,0.090076296,0.714197657
37533,0.049893139,0.075481568
37534,0.423341504,0.437668626
37535,0.491296482,0.79779204
37536,0.039134874,0.099695956
37537,0.316088036,0.729148474
37538,0.033746172,0.040712524
37539,0.142131448,0.459513537
37540,0.055880692,0.062675919
37541,0.070142133,0.271168254
37542,0.682607828,0.792980692
37543,0.171414414,0.689252064
37544,0.018628847,0.878660773
37545,0.416979192,0.230107235
37546,0.027432216,0.604127167
37547,0.676157309,0.891007426
37548,0.084542296,0.858184679
37549,0.525672963,0.834949705
37550,0.107085508,0.286484492
37551,0.03141833,0.132482152
37552,0.059861927,0.487394472
37553,0.076258793,0.587196662
37554,0.072313243,0.145405953
37555,0.065517637,0.7295557
37556,0.061329504,0.189594582
37557,0.062924121,0.07522857
37558,0.074589368,0.734843126
37559,0.052553387,0.73077035
37560,0.068209852,0.534056695
37561,0.399380534,0.651099162
37562,0.470641425,0.349690852
37563,0.043637724,0.788287424
37564,0.140482358,0.766475924
37565,0.115795278,0.5
37566,0.112611797,0.268743456
37567,0.061505924,0.094377614
37568,0.067304871,0.585812753
37569,0.037057988,0.10209869
37570,0.534052823,0.933060229
37571,0.279214575,0.171035051
37572,0.461555028,0.360913084
37573,0.085955174,0.5
37574,0.096020595,0.292285171
37575,0.052318616,0.234470348
37576,0.553846657,0.919605336
37577,0.049203643,0.130802351
37578,0.108507191,0.13998183
37579,0.539765736,0.641858203
37580,0.066899285,0.066263995
37581,0.144774628,0.118243828
37582,0.103054318,0.852651657
37583,0.066413564,0.384507266
37584,0.038633705,0.083161152
37585,0.106836645,0.070755522
37586,0.108701926,0.519060636
37587,0.64421964,0.839377497
37588,0.079913301,0.181545162
37589,0.236653402,0.38776069
37590,0.084826423,0.394167941
37591,0.150082161,0.577185284
37592,0.070392164,0.624629139
37593,0.188155465,0.826627679
37594,0.376843743,0.874082794
37595,0.279804022,0.278293582
37596,0.115660265,0.375010308
37597,0.123404846,0.737909179
37598,0.234020647,0.273289937
37599,0.044944641,0.078084034
37600,0.067879405,0.379484401
37601,0.098211065,0.895273429
37602,0.154812817,0.363640957
37603,0.464225832,0.745607388
37604,0.044598119,0.149645144
37605,0.542650463,0.853414602
37606,0.076797698,0.148565602
37607,0.33757488,0.248513919
37608,0.058274595,0.406444694
37609,0.039201704,0.753547032
37610,0.088691335,0.30240659
37611,0.107935357,0.409543939
37612,0.073709707,0.87498676
37613,0.56248564,0.792092299
37614,0.259787392,0.870611581
37615,0.107181661,0.190109526
37616,0.142147018,0.132164351
37617,0.100206863,0.157924691
37618,0.085252254,0.136219047
37619,0.065960382,0.106973923
37620,0.667037696,0.807067612
37621,0.036450647,0.930309583
37622,0.067096902,0.63815215
37623,0.061087747,0.531737037
37624,0.586017617,0.809385412
37625,0.059495604,0.698240928
37626,0.638616034,0.826773823
37627,0.048729767,0.256755776
37628,0.075732386,0.945349642
37629,0.038336235,0.074836059
37630,0.154420899,0.138750091
37631,0.077497701,0.199890034
37632,0.076636177,0.840400402
37633,0.269334137,0.607160243
37634,0.047728413,0.086010255
37635,0.070134312,0.681114507
37636,0.125428002,0.216279095
37637,0.060458768,0.596587306
37638,0.06933173,0.12916738
37639,0.18232957,0.66512932
37640,0.473850938,0.819042562
37641,0.167044283,0.884181913
37642,0.195665565,0.82517276
37643,0.188057899,0.580865109
37644,0.696957641,0.5
37645,0.451990558,0.562089694
37646,0.5,0.948783685
37647,0.070030007,0.090250026
37648,0.219579286,0.401354479
37649,0.031525014,0.292217813
37650,0.124549025,0.910793013
37651,0.058828178,0.895775878
37652,0.437119209,0.774796363
37653,0.058401537,0.552152709
37654,0.032116972,0.226251108
37655,0.858700965,0.865670436
37656,0.040929646,0.920620987
37657,0.07546325,0.252525701
37658,0.554340015,0.688092444
37659,0.040768381,0.061839526
37660,0.071334651,0.239556318
37661,0.100274813,0.434433913
37662,0.058972339,0.957931784
37663,0.059825675,0.365768755
37664,0.044270849,0.100682274
37665,0.066653415,0.154108248
37666,0.608481999,0.786406045
37667,0.08211097,0.212096476
37668,0.046914811,0.741759282
37669,0.101939102,0.602058541
37670,0.07846212,0.816075275
37671,0.034562713,0.07157294
37672,0.587157485,0.376231003
37673,0.054644469,0.031972769
37674,0.159245146,0.397431086
37675,0.369531944,0.649285808
37676,0.3178294,0.280029102
37677,0.045011357,0.197368276
37678,0.152107154,0.119726164
37679,0.0752612,0.849344925
37680,0.0551302,0.105718726
37681,0.513867002,0.631334969
37682,0.059904485,0.189205807
37683,0.070912166,0.472605619
37684,0.075205945,0.144605914
37685,0.107745126,0.311824813
37686,0.197976307,0.357990038
